date,fault_count,week,dag,maand,seizoen,is_weekend,temperatuur_min,temperatuur_max,temperatuur_avg,luchtvochtigheid_min,luchtvochtigheid_max,luchtvochtigheid_avg,dauwpunt_min,dauwpunt_max,dauwpunt_avg,gevoelstemp_min,gevoelstemp_max,gevoelstemp_avg,luchtdruk_min,luchtdruk_max,luchtdruk_avg,bewolking_min,bewolking_max,bewolking_avg,windsnelheid_min,windsnelheid_max,windsnelheid_avg,windstoot_max,windstoot_avg,temperatuur_range,luchtdruk_delta,uren_helder,uren_bewolkt,aantal_sterke_windstoten,dominante_windrichting,temp_range,temp_vocht_interactie,temp_rolling_mean,vocht_rolling_mean,hoge_temp_dag,lage_temp_dag,hoge_vocht_dag,windkracht_beaufort,sterke_wind_uren
2021-11-16,5,46,2,11,4,0,5.37,6.97,5.89,75.79,89.86,82.46,1.87,5.42,3.12,2.42,3.73,3.15,1019.3,1026.0,1022.75,100.0,100.0,100.0,1.44,20.49,7.93,34.2,15.15,1.6,6.7,0,24,11,90.0,1.6,486.05,7.47,88.28,0,0,0,4,1
2021-11-17,4,46,3,11,4,0,6.97,11.57,10.09,67.46,94.32,79.88,5.07,9.32,6.69,2.69,8.01,6.21,1017.2,1024.9,1020.51,3.0,100.0,75.25,14.92,25.96,20.85,43.2,36.64,4.6,7.7,1,13,24,191.13,4.6,805.72,7.61,83.63,0,0,0,9,1
2021-11-18,4,46,4,11,4,0,10.12,12.17,11.35,75.76,93.91,84.76,6.47,10.97,8.86,6.32,9.23,7.67,1025.2,1027.4,1025.92,27.0,100.0,78.42,17.73,34.03,23.36,57.24,40.5,2.05,2.2,0,12,24,251.26,2.05,962.44,9.11,82.37,0,0,0,9,1
2021-11-19,8,46,5,11,4,0,10.97,12.62,11.99,85.87,92.09,90.26,9.57,11.27,10.44,8.49,9.78,9.14,1026.9,1028.9,1028.01,0.0,100.0,63.79,13.8,25.98,20.52,47.52,36.01,1.65,2.0,4,12,24,251.29,1.65,1082.05,11.14,84.97,0,0,1,8,1
2021-11-22,5,47,1,11,4,0,4.32,9.27,6.8,69.22,88.1,79.42,1.97,5.67,3.44,1.37,6.6,3.78,1021.2,1030.6,1027.3,0.0,100.0,31.33,5.86,15.58,10.26,28.8,18.36,4.95,9.4,11,5,18,10.62,4.95,539.76,8.89,80.44,0,0,0,5,1
2021-11-23,2,47,2,11,4,0,7.37,10.77,9.33,78.66,94.04,87.04,5.12,8.17,7.27,5.35,8.66,7.22,1028.7,1030.9,1029.95,50.0,100.0,91.79,2.97,15.94,9.7,27.72,18.1,3.4,2.2,0,19,16,346.61,3.4,812.41,8.35,80.05,0,0,1,5,1
2021-11-24,1,47,3,11,4,0,6.07,8.27,7.26,85.67,95.93,91.13,4.77,7.17,5.9,3.02,6.48,4.58,1014.6,1028.2,1021.36,49.0,100.0,97.5,3.71,14.46,11.38,27.72,19.89,2.2,13.6,0,23,21,176.91,2.2,661.54,7.8,85.86,0,0,1,6,1
2021-11-25,1,47,4,11,4,0,6.42,8.97,7.57,69.27,93.04,79.35,1.82,6.37,4.15,2.71,6.05,4.21,1008.3,1013.7,1010.98,10.0,100.0,78.83,4.02,21.61,13.57,36.72,25.17,2.55,5.4,0,16,21,190.01,2.55,600.66,8.05,85.84,0,0,0,6,1
2021-11-26,4,47,5,11,4,0,3.77,6.22,5.41,65.38,97.91,84.45,-0.08,4.62,2.92,-2.54,3.64,1.12,983.5,1006.9,992.14,98.0,100.0,99.88,4.55,33.97,18.29,61.56,34.78,2.45,23.4,0,24,23,178.11,2.45,457.13,6.75,84.98,0,0,0,8,1
2021-11-27,1,47,6,11,4,1,0.92,4.82,2.94,86.27,99.29,93.73,0.62,3.37,2.02,-2.53,1.75,-0.45,982.9,994.3,988.17,75.0,100.0,98.08,3.83,18.73,11.02,41.04,21.22,3.9,11.4,0,22,18,94.76,3.9,275.62,5.31,85.84,0,0,1,6,1
2021-11-29,3,48,1,11,4,0,3.82,6.82,5.3,59.83,90.9,76.9,-2.28,3.67,1.48,-1.19,3.3,0.81,1003.4,1010.9,1007.58,14.0,100.0,64.42,3.42,31.43,17.98,52.92,32.79,3.0,7.5,0,9,21,3.58,3.0,407.46,4.08,83.93,0,0,0,8,1
2021-11-30,3,48,2,11,4,0,7.17,10.52,9.42,75.19,94.45,90.18,3.07,9.37,7.89,0.65,7.19,5.07,999.8,1007.8,1004.78,100.0,100.0,100.0,5.82,38.48,26.14,66.24,46.72,3.35,8.0,0,24,23,227.86,3.35,849.83,6.24,82.74,0,0,1,10,1
2021-12-01,8,48,3,12,1,0,5.37,10.97,8.62,63.24,92.6,79.5,0.42,9.52,5.19,0.15,5.72,1.95,987.4,998.1,992.05,10.0,100.0,74.75,19.6,52.23,38.18,89.64,67.96,5.6,10.7,0,13,24,319.73,5.6,685.61,7.78,82.19,0,0,0,12,1
2021-12-02,1,48,4,12,1,0,1.92,5.92,4.06,66.99,88.29,78.22,-0.98,1.97,0.57,-2.28,1.27,-0.42,998.0,1009.4,1003.33,39.0,100.0,76.0,7.24,27.26,16.8,47.16,32.01,4.0,11.4,0,8,21,11.31,4.0,317.35,7.37,82.63,0,0,0,7,1
2021-12-03,3,48,5,12,1,0,2.52,5.57,4.52,70.46,97.24,85.1,-0.98,4.22,2.17,-3.01,1.11,-0.77,999.1,1009.4,1004.25,98.0,100.0,99.92,7.7,37.0,24.25,64.8,42.3,3.05,10.3,0,24,23,185.57,3.05,384.79,5.73,80.94,0,0,1,9,1
2021-12-04,2,48,6,12,1,1,4.22,6.77,5.28,71.89,97.92,89.73,1.62,4.82,3.66,0.53,3.28,1.51,993.2,999.0,995.42,25.0,100.0,92.33,8.12,23.86,15.66,40.32,27.94,2.55,5.8,0,20,24,158.96,2.55,473.94,4.62,84.35,0,0,1,7,1
2021-12-05,1,48,7,12,1,1,1.42,5.27,3.91,82.43,98.58,93.85,1.22,4.12,3.0,-2.03,2.25,0.5,994.9,1011.9,1001.71,10.0,100.0,80.38,6.03,25.21,12.39,42.48,22.75,3.85,17.0,0,16,23,63.44,3.85,367.27,4.57,89.56,0,0,1,6,1
2021-12-06,1,49,1,12,1,0,1.12,4.02,2.08,90.59,100.0,97.4,0.77,2.72,1.7,-4.88,0.28,-2.31,1002.0,1013.9,1009.59,21.0,100.0,89.33,4.8,31.01,17.45,49.32,30.81,2.9,11.9,0,19,19,23.2,2.9,202.39,3.76,93.66,0,0,1,8,1
2021-12-08,3,49,3,12,1,0,2.87,6.17,4.89,81.97,92.47,86.69,1.77,4.27,2.85,-1.98,1.22,-0.45,989.2,999.0,993.89,0.0,100.0,40.92,18.73,30.86,25.35,56.16,45.34,3.3,9.8,6,5,24,187.7,3.3,423.78,4.02,88.83,0,0,1,10,1
2021-12-09,8,49,4,12,1,0,2.37,6.02,3.99,86.7,96.5,90.83,1.27,4.27,2.62,-2.25,2.06,-0.52,997.2,1001.0,1000.06,17.0,100.0,68.54,11.73,23.83,19.36,42.48,33.78,3.65,3.8,0,8,24,197.88,3.65,362.05,4.66,86.64,0,0,1,8,1
2021-12-10,1,49,5,12,1,0,2.02,3.82,3.16,81.36,95.48,88.97,0.87,2.12,1.51,-2.97,1.27,-0.62,990.6,1004.2,995.24,81.0,100.0,98.83,1.3,23.51,13.05,39.96,23.64,1.8,13.6,0,23,17,25.46,1.8,281.44,4.01,88.83,0,0,1,6,1
2021-12-11,1,49,6,12,1,1,2.32,7.97,5.53,79.11,97.89,88.93,2.02,5.52,3.83,-0.08,5.56,2.15,1005.1,1018.4,1013.47,12.0,100.0,80.96,3.98,23.69,13.24,40.32,23.95,5.65,13.3,0,16,20,127.88,5.65,492.15,4.23,89.57,0,0,1,6,1
2021-12-12,1,49,7,12,1,1,5.87,10.77,9.39,91.4,96.7,94.73,4.62,10.02,8.59,1.26,7.52,5.65,1016.4,1023.0,1019.32,94.0,100.0,99.58,20.29,28.84,23.27,49.68,39.58,4.9,6.6,0,24,24,185.53,4.9,889.94,6.03,90.88,0,0,1,9,1
2021-12-13,2,50,1,12,1,0,7.62,10.22,9.12,84.45,95.09,89.54,6.27,9.17,7.48,3.46,7.27,5.43,1023.2,1025.8,1024.87,17.0,100.0,95.88,16.18,24.95,20.84,41.4,35.49,2.6,2.6,0,22,24,214.46,2.6,816.15,8.01,91.06,0,0,1,9,1
2021-12-14,7,50,2,12,1,0,7.37,9.72,8.91,90.57,96.7,94.08,6.37,9.17,8.01,3.38,6.6,5.42,1024.9,1027.4,1025.9,98.0,100.0,99.92,18.71,22.26,20.45,37.44,34.68,2.35,2.5,0,24,24,220.06,2.35,838.17,9.14,92.78,0,0,1,8,1
2021-12-15,2,50,3,12,1,0,8.32,10.22,9.44,83.91,97.68,92.57,7.27,9.32,8.29,5.62,7.11,6.34,1027.2,1032.9,1029.51,0.0,100.0,65.92,11.93,23.98,18.25,40.68,31.71,1.9,5.7,4,10,24,243.44,1.9,874.06,9.16,92.06,0,0,1,8,1
2021-12-16,5,50,4,12,1,0,5.77,10.37,8.22,92.17,100.0,95.67,5.72,9.22,7.57,3.92,8.97,6.46,1033.2,1039.8,1036.81,0.0,100.0,50.42,2.52,12.96,7.81,21.24,13.72,4.6,6.6,9,9,12,270.0,4.6,786.55,8.86,94.1,0,0,1,4,1
2021-12-17,9,50,5,12,1,0,5.32,9.07,7.22,90.95,99.66,97.31,5.27,7.87,6.81,3.84,7.53,5.66,1040.0,1041.5,1040.87,100.0,100.0,100.0,1.14,11.79,5.14,20.88,9.64,3.75,1.5,0,24,3,10.62,3.75,702.31,8.29,95.18,0,0,1,3,1
2021-12-18,2,50,6,12,1,1,6.57,8.57,7.29,95.33,99.31,97.47,6.27,7.92,6.92,4.7,6.94,5.63,1037.4,1041.1,1039.68,100.0,100.0,100.0,2.62,12.23,6.0,19.8,11.47,2.0,3.7,0,24,7,9.46,2.0,711.03,7.58,96.82,0,0,1,4,1
2021-12-20,4,51,1,12,1,0,-0.68,6.77,4.55,62.97,97.83,84.83,-0.98,4.32,2.09,-3.97,4.02,1.71,1028.2,1029.2,1028.66,0.0,100.0,69.83,4.38,9.39,7.39,20.52,12.93,7.45,1.0,3,12,10,4.4,7.45,386.23,6.45,91.22,0,1,0,4,0
2021-12-21,3,51,2,12,1,0,-3.03,1.52,-1.22,83.57,98.9,93.94,-3.38,0.77,-2.08,-6.56,-1.22,-4.66,1026.0,1028.3,1027.07,0.0,100.0,77.17,4.33,10.23,7.04,18.36,13.14,4.55,2.3,1,15,9,135.0,4.55,-114.22,3.61,90.04,0,1,1,4,1
2021-12-22,6,51,3,12,1,0,-2.98,0.82,-1.06,74.44,97.07,87.54,-4.08,-2.33,-2.92,-7.24,-3.2,-5.25,1017.2,1026.1,1022.99,100.0,100.0,100.0,8.09,15.99,11.35,27.72,20.55,3.8,8.9,0,24,24,153.44,3.8,-93.12,0.76,88.77,0,1,1,6,1
2021-12-23,4,51,4,12,1,0,-0.68,9.42,3.71,76.85,95.67,88.93,-3.03,8.67,2.05,-5.39,5.3,-0.91,1003.3,1015.8,1008.54,100.0,100.0,100.0,12.41,27.7,20.28,47.52,34.59,10.1,12.5,0,24,24,163.14,10.1,330.22,0.48,90.14,0,1,1,8,1
2021-12-25,3,51,6,12,1,1,-3.58,2.77,-0.96,54.53,91.15,67.21,-10.43,1.47,-6.41,-9.92,-2.35,-7.25,1006.6,1011.0,1009.38,0.0,100.0,46.21,20.04,26.2,23.35,45.36,41.2,6.35,4.4,7,8,24,74.96,6.35,-64.77,3.46,83.14,0,1,0,9,1
2021-12-26,1,51,7,12,1,1,-4.08,1.07,-0.98,53.67,94.05,67.91,-11.13,0.22,-6.33,-10.32,-3.21,-6.35,1002.2,1009.4,1006.11,0.0,100.0,81.83,14.4,20.89,17.15,35.64,30.07,5.15,7.2,2,16,24,90.0,5.15,-66.43,1.89,76.13,0,1,0,7,1
2021-12-27,8,52,1,12,1,0,0.97,6.47,3.54,94.94,99.65,97.92,0.37,5.77,3.24,-3.06,2.84,-0.14,993.8,1002.0,997.76,64.0,100.0,98.5,10.3,21.1,14.59,35.64,25.14,5.5,8.2,0,23,24,122.01,5.5,346.69,0.53,77.68,0,0,1,7,1
2021-12-28,1,52,2,12,1,0,6.27,8.87,7.9,83.96,96.67,93.45,5.67,8.17,6.9,2.18,5.05,3.79,987.0,998.3,990.73,26.0,100.0,86.04,16.17,36.56,22.79,63.72,39.79,2.6,11.3,0,18,24,154.98,2.6,738.14,3.49,86.43,0,0,1,9,1
2021-12-29,3,52,3,12,1,0,7.67,11.07,8.86,90.25,97.33,93.39,6.52,10.07,7.85,3.78,7.1,5.17,999.2,1008.0,1003.74,76.0,100.0,98.83,9.96,27.9,21.51,48.96,38.04,3.4,8.8,0,23,24,165.96,3.4,827.18,6.77,94.92,0,0,1,9,1
2021-12-30,1,52,4,12,1,0,9.57,11.62,11.06,88.39,97.04,92.87,8.27,10.57,9.95,5.42,7.06,6.19,1008.4,1015.3,1011.88,77.0,100.0,98.79,24.36,38.64,33.42,65.52,56.8,2.05,6.9,0,23,24,236.15,2.05,1027.51,9.27,93.24,0,0,1,12,1
2021-12-31,2,52,5,12,1,0,10.07,11.67,10.93,84.59,96.06,89.67,8.67,9.97,9.29,5.12,6.55,5.89,1014.2,1021.1,1016.29,21.0,100.0,85.12,23.19,39.39,33.34,65.88,57.33,1.6,6.9,0,18,24,243.44,1.6,980.31,10.28,91.98,0,0,1,12,1
2022-01-01,1,52,6,1,1,1,9.77,13.12,11.43,77.79,96.37,87.86,7.97,10.82,9.44,6.04,9.44,7.75,1016.3,1021.8,1019.8,85.0,100.0,99.25,21.14,27.1,24.27,46.8,41.01,3.35,5.5,0,23,24,195.57,3.35,1004.08,11.14,90.14,0,0,1,9,1
2022-01-02,1,52,7,1,1,1,8.87,11.62,10.57,84.52,91.9,87.88,7.12,10.22,8.64,3.32,7.73,5.57,1006.1,1015.7,1009.95,34.0,100.0,90.67,22.98,40.84,31.9,70.2,56.52,2.75,9.6,0,19,24,207.45,2.75,929.23,10.98,88.47,0,0,1,11,1
2022-01-03,3,1,1,1,1,0,8.32,10.02,9.05,79.68,91.53,84.08,5.72,7.12,6.5,2.67,4.91,3.62,1001.1,1009.0,1006.37,0.0,100.0,29.54,23.69,38.32,31.2,65.16,54.73,1.7,7.9,12,5,24,229.99,1.7,761.19,10.35,86.61,0,0,0,11,1
2022-01-04,3,1,2,1,1,0,4.62,8.57,6.52,61.16,92.76,81.14,-2.13,7.02,3.43,-1.37,4.98,2.27,995.1,1000.6,997.48,16.0,100.0,87.58,12.52,25.57,19.0,43.2,33.58,3.95,5.5,0,20,24,228.62,3.95,529.18,8.72,84.37,0,0,0,8,1
2022-01-05,1,1,3,1,1,0,4.72,7.62,6.04,59.95,84.0,71.71,-1.93,4.07,1.25,-2.46,1.02,-0.87,999.4,1014.1,1004.97,11.0,100.0,54.12,25.28,43.18,34.34,75.96,60.13,2.9,14.7,0,5,24,280.7,2.9,433.17,7.21,78.98,0,0,0,12,1
2022-01-06,6,1,4,1,1,0,1.97,6.22,4.57,64.57,84.93,77.01,-0.78,2.62,0.84,-2.94,2.67,-0.07,1011.9,1018.3,1016.18,5.0,100.0,58.04,5.9,32.83,18.19,55.08,31.71,4.25,6.4,1,9,21,337.07,4.25,351.59,5.71,76.62,0,0,0,8,1
2022-01-07,4,1,5,1,1,0,2.57,6.37,4.7,69.81,89.26,79.38,-0.43,3.82,1.4,-3.13,1.23,-0.53,1007.3,1011.2,1008.15,34.0,100.0,72.54,11.61,33.52,22.89,56.88,42.37,3.8,3.9,0,7,24,199.05,3.8,373.3,5.1,76.03,0,0,0,9,1
2022-01-08,1,1,6,1,1,1,3.17,7.12,4.83,68.01,93.99,82.79,-0.78,5.87,2.08,-3.26,2.26,-0.36,987.5,1009.3,1000.9,8.0,100.0,82.5,13.2,35.07,23.59,59.76,41.04,3.95,21.8,1,18,24,170.86,3.95,399.88,4.7,79.73,0,0,0,9,1
2022-01-10,2,2,1,1,1,0,0.27,6.52,2.83,88.06,98.56,93.65,-0.08,4.82,1.9,-4.12,3.92,-0.44,1009.7,1029.1,1020.44,0.0,100.0,34.58,7.34,15.39,10.12,26.28,17.35,6.25,19.4,9,5,18,194.04,6.25,265.42,4.46,85.84,0,0,1,5,1
2022-01-11,3,2,2,1,1,0,-0.03,4.92,2.51,81.68,97.86,88.09,-1.18,3.67,0.71,-4.81,1.35,-1.76,1029.3,1034.3,1031.52,10.0,100.0,86.5,13.0,17.64,15.55,30.96,26.74,4.95,5.0,0,18,24,177.56,4.95,221.2,3.69,87.6,0,1,1,7,1
2022-01-12,3,2,3,1,1,0,1.87,7.22,4.87,91.72,100.0,95.91,1.87,6.02,4.26,-1.32,4.93,2.16,1034.7,1040.5,1038.58,0.0,100.0,55.12,3.32,13.9,9.29,23.76,16.17,5.35,5.8,6,9,14,2.05,5.35,467.23,3.41,92.55,0,0,1,5,1
2022-01-13,2,2,4,1,1,0,5.87,7.82,6.42,89.48,96.27,93.3,4.47,6.72,5.41,2.46,4.67,3.11,1037.1,1040.4,1039.12,0.0,6.0,0.42,13.08,19.19,14.94,33.84,25.38,1.95,3.3,24,0,24,239.53,1.95,598.55,4.6,92.43,0,0,1,7,1
2022-01-14,3,2,5,1,1,0,5.42,7.82,6.39,86.56,98.28,92.9,4.62,6.32,5.32,2.33,5.99,3.93,1033.2,1036.9,1035.15,0.0,100.0,51.33,2.19,15.82,8.98,27.0,16.65,2.4,3.7,8,11,14,270.0,2.4,593.69,5.89,94.04,0,0,1,5,1
2022-01-15,1,2,6,1,1,1,1.47,5.57,3.95,86.23,97.58,93.55,0.87,4.92,2.99,-2.05,3.33,0.82,1022.7,1033.0,1027.62,45.0,100.0,97.58,5.15,14.87,10.44,27.72,18.85,4.1,10.3,0,23,21,130.6,4.1,369.21,5.58,93.25,0,0,1,5,1
2022-01-16,1,2,7,1,1,1,2.72,7.92,6.52,79.66,93.46,85.88,1.77,5.82,4.31,-1.49,3.47,2.2,1020.9,1029.5,1023.82,5.0,100.0,83.54,16.06,24.63,20.32,45.0,35.55,5.2,8.6,1,16,24,174.92,5.2,560.11,5.62,90.78,0,0,1,8,1
2022-01-17,5,3,1,1,1,0,5.82,8.82,7.02,75.4,93.62,86.47,2.82,6.02,4.89,1.42,4.4,2.91,1030.1,1037.7,1033.6,1.0,100.0,44.17,9.79,26.25,19.74,44.28,34.75,3.0,7.6,6,3,24,281.89,3.0,607.38,5.83,88.64,0,0,1,8,1
2022-01-18,4,3,2,1,1,0,2.72,7.52,5.48,87.9,99.65,93.16,2.57,5.97,4.45,-0.37,3.83,2.45,1034.1,1038.8,1037.38,3.0,100.0,68.62,7.13,20.02,11.72,35.28,20.35,4.8,4.7,2,14,19,207.55,4.8,510.91,6.34,88.51,0,0,1,6,1
2022-01-19,4,3,3,1,1,0,3.12,7.92,5.65,70.14,98.6,86.7,1.42,5.97,3.53,-0.67,3.17,1.01,1019.1,1032.7,1024.04,13.0,100.0,75.92,10.82,30.78,21.51,55.44,37.26,4.8,13.6,0,16,24,176.19,4.8,489.92,6.05,88.78,0,0,1,9,1
2022-01-20,1,3,4,1,1,0,3.62,6.37,4.77,58.99,76.79,69.11,-2.43,1.67,-0.45,-2.74,-0.02,-1.69,1023.9,1033.5,1028.8,14.0,100.0,59.62,22.01,35.1,29.26,60.84,51.93,2.75,9.6,0,3,24,348.0,2.75,329.61,5.3,82.99,0,0,0,11,1
2022-01-21,4,3,5,1,1,0,4.27,6.92,5.92,66.63,90.36,79.44,-0.23,4.87,2.58,-0.76,2.46,1.2,1032.5,1034.4,1033.59,32.0,100.0,84.75,17.17,25.64,20.9,43.56,36.99,2.65,1.9,0,16,24,297.01,2.65,470.26,5.45,78.42,0,0,0,9,1
2022-01-24,1,4,1,1,1,0,3.72,6.17,4.68,70.82,91.55,83.63,0.92,3.42,2.1,1.34,4.25,2.31,1033.7,1035.1,1034.53,72.0,100.0,95.58,0.0,6.57,4.11,12.96,8.62,2.45,1.4,0,18,0,122.47,2.45,391.55,5.84,88.44,0,0,0,3,0
2022-01-25,7,4,2,1,1,0,2.72,4.37,3.39,74.9,91.16,82.19,-0.28,1.72,0.61,0.11,1.79,0.61,1033.2,1035.0,1034.0,85.0,100.0,97.96,2.9,8.47,5.16,17.28,9.94,1.65,1.8,0,22,4,169.7,1.65,278.49,4.76,85.41,0,0,0,3,0
2022-01-26,5,4,3,1,1,0,2.72,6.67,4.99,75.41,92.32,85.0,0.17,4.62,2.66,-1.16,2.79,0.55,1025.7,1033.1,1030.07,71.0,100.0,97.62,5.59,28.99,19.02,48.96,32.95,3.95,7.4,0,22,23,274.09,3.95,424.16,4.35,83.61,0,0,0,8,1
2022-01-27,1,4,4,1,1,0,5.92,8.92,7.3,75.08,91.82,82.74,2.47,6.82,4.54,-0.47,4.12,1.45,1021.0,1028.5,1023.36,2.0,100.0,65.12,26.21,34.07,31.24,57.96,53.92,3.0,7.5,4,12,24,235.46,3.0,604.22,5.23,83.31,0,0,0,11,1
2022-01-28,2,4,5,1,1,0,5.67,7.77,6.78,70.92,88.67,79.98,1.67,5.72,3.52,0.52,4.56,2.22,1027.4,1034.6,1031.58,3.0,100.0,81.71,10.46,29.08,20.93,49.32,37.44,2.1,7.2,1,16,24,315.0,2.1,542.11,6.36,82.57,0,0,0,9,1
2022-01-29,2,4,6,1,1,1,7.32,10.77,8.79,66.74,92.43,81.57,2.37,7.47,5.72,0.56,4.36,2.74,1018.7,1026.7,1022.55,0.0,100.0,66.5,29.8,41.41,34.32,70.56,58.9,3.45,8.0,3,12,24,240.34,3.45,716.84,7.62,81.43,0,0,0,12,1
2022-01-31,1,5,1,1,1,0,4.87,6.87,6.04,66.57,89.15,77.15,-0.18,4.67,2.3,-4.26,-0.12,-2.03,1005.2,1021.1,1012.12,42.0,100.0,87.88,24.49,59.18,43.45,101.16,77.76,2.0,15.9,0,17,24,222.04,2.0,466.04,7.06,75.41,0,0,0,12,1
2022-02-01,3,5,2,2,1,0,4.82,9.37,7.53,73.82,92.13,81.51,0.62,6.77,4.54,-0.55,2.75,1.64,1010.9,1020.6,1014.61,78.0,100.0,98.04,22.1,38.01,31.53,64.44,54.22,4.55,9.7,0,22,24,253.43,4.55,614.12,6.64,75.4,0,0,0,11,1
2022-02-02,4,5,3,2,1,0,6.97,8.27,7.67,76.17,97.29,87.59,4.32,7.12,5.71,2.3,5.21,3.84,1014.8,1020.7,1018.6,31.0,100.0,88.5,10.99,31.56,19.04,54.36,34.14,1.3,5.9,0,19,24,223.73,1.3,672.15,7.08,82.09,0,0,1,8,1
2022-02-03,13,5,4,2,1,0,6.42,7.97,7.21,90.83,95.65,92.54,5.37,7.02,6.08,2.17,4.34,2.84,1010.2,1019.5,1013.71,58.0,100.0,94.75,19.58,26.83,23.25,48.96,40.56,1.55,9.3,0,20,24,213.94,1.55,666.96,7.47,87.21,0,0,1,9,1
2022-02-04,4,5,5,2,1,0,3.87,8.57,6.46,72.25,92.43,84.5,0.87,6.52,4.0,-1.97,2.46,0.32,1003.0,1012.9,1007.67,14.0,100.0,83.17,24.95,41.78,32.54,72.36,56.79,4.7,9.9,0,18,24,220.08,4.7,545.44,7.11,88.21,0,0,0,11,1
2022-02-07,2,6,1,2,1,0,5.07,7.77,6.17,60.32,86.87,75.0,-1.63,5.72,2.02,-3.39,2.82,0.09,1007.1,1025.5,1020.52,2.0,100.0,59.62,23.58,41.78,29.54,77.76,52.5,2.7,18.4,1,9,24,230.71,2.7,462.72,6.58,79.03,0,0,0,11,1
2022-02-08,3,6,2,2,1,0,7.97,9.97,8.89,80.23,90.28,84.97,5.97,7.07,6.49,2.54,4.95,3.74,1023.5,1025.3,1024.4,18.0,100.0,96.5,25.49,31.91,29.24,54.0,50.19,2.0,1.8,0,23,24,230.87,2.0,755.43,7.42,81.0,0,0,0,11,1
2022-02-09,3,6,3,2,1,0,7.62,8.82,8.18,87.82,94.68,90.88,6.37,7.27,6.78,2.61,4.86,3.74,1020.6,1024.7,1022.91,90.0,100.0,99.58,15.63,33.55,24.84,57.24,43.21,1.2,4.1,0,23,24,211.76,1.2,743.78,7.75,83.62,0,0,1,10,1
2022-02-10,1,6,4,2,1,0,5.32,7.67,6.54,66.1,98.98,81.31,-0.33,7.12,3.45,-0.96,4.98,2.53,1018.5,1020.5,1019.61,0.0,100.0,88.5,9.11,28.1,17.32,46.8,30.99,2.35,2.0,2,21,24,233.75,2.35,531.83,7.87,85.72,0,0,0,8,1
2022-02-11,2,6,5,2,1,0,0.77,6.47,4.6,53.36,90.07,73.75,-2.43,2.57,0.13,-2.7,1.86,-0.75,1019.7,1033.6,1028.33,2.0,91.0,32.67,5.15,40.34,22.32,70.2,41.13,5.7,13.9,4,1,20,182.2,5.7,339.31,6.44,81.98,0,0,0,9,1
2022-02-13,2,6,7,2,1,1,1.97,10.57,5.78,62.67,79.65,69.62,-2.93,4.62,0.6,-4.17,4.34,-0.35,997.5,1016.6,1007.33,81.0,100.0,99.21,22.42,34.39,28.28,58.32,48.9,8.6,19.1,0,23,24,196.05,8.6,402.53,4.55,72.33,0,0,0,10,1
2022-02-14,4,7,1,2,1,0,5.02,11.32,8.63,65.6,89.73,78.06,3.27,6.92,4.94,0.3,5.21,2.61,993.0,1004.5,997.95,0.0,100.0,67.46,21.61,37.61,32.93,66.96,58.27,6.3,11.5,4,14,24,186.75,6.3,673.99,5.9,73.76,0,0,0,12,1
2022-02-15,1,7,2,2,1,0,5.17,8.12,6.81,70.88,95.33,88.29,2.72,6.92,4.97,0.57,3.86,1.73,1001.3,1008.9,1005.51,10.0,100.0,80.21,14.49,43.08,26.53,73.44,47.68,2.95,7.6,0,16,24,245.56,2.95,601.57,7.08,78.66,0,0,1,10,1
2022-02-16,1,7,3,2,1,0,7.52,11.57,9.86,81.1,95.65,89.59,6.82,9.37,8.21,2.51,6.12,3.65,987.8,1001.6,992.98,41.0,100.0,97.17,18.67,57.48,39.4,101.52,69.15,4.05,13.8,0,23,24,206.02,4.05,883.27,8.44,85.31,0,0,1,12,1
2022-02-17,5,7,4,2,1,0,6.87,10.22,8.11,59.67,75.94,68.7,1.07,5.92,2.67,-1.49,2.3,0.38,989.5,1009.6,1001.98,0.0,100.0,43.96,22.46,51.92,41.59,88.56,74.65,3.35,20.1,9,8,24,254.54,3.35,557.24,8.26,82.19,0,0,0,12,1
2022-02-18,1,7,5,2,1,0,5.82,10.67,7.85,57.81,92.04,78.32,-1.53,9.12,4.16,-4.9,4.24,0.35,984.2,1009.2,995.33,13.0,100.0,69.88,14.84,65.6,42.25,117.72,75.03,4.85,25.0,0,14,24,153.89,4.85,614.52,8.61,78.87,0,0,0,12,1
2022-02-20,1,7,7,2,1,1,4.17,9.62,7.68,80.01,92.63,87.96,2.22,8.02,5.8,-2.6,2.08,0.69,987.2,1009.6,1000.16,87.0,100.0,99.21,16.26,66.82,41.02,114.48,72.76,5.45,22.4,0,23,24,190.15,5.45,675.32,6.96,80.04,0,0,1,12,1
2022-02-21,2,8,1,2,1,0,4.77,8.07,6.39,57.45,82.98,72.76,-2.13,4.57,1.8,-4.78,0.84,-1.83,990.9,1015.3,999.83,0.0,100.0,52.92,28.17,53.4,44.04,95.76,80.61,3.3,24.4,6,8,24,233.6,3.3,465.14,6.47,78.19,0,0,0,12,1
2022-02-22,2,8,2,2,1,0,5.67,10.17,7.48,71.1,91.35,81.4,2.27,7.67,4.47,1.07,3.91,2.07,1010.8,1019.5,1015.21,0.0,100.0,59.83,17.71,38.94,28.16,68.4,49.42,4.5,8.7,7,10,24,210.19,4.5,609.04,7.18,80.71,0,0,0,10,1
